轮次,合同设计,发布者效用
4876,"[49, 49, 46, 46, 40, 39.372, 39.372, 37.488, 37.488, 33.0]",425.415
4877,"[47, 47, 47, 46, 40, 38.17, 38.17, 38.17, 37.488, 33.0]",425.464
4878,"[48, 47, 47, 46, 40, 38.756, 38.17, 38.17, 37.488, 33.0]",425.454
4879,"[49, 47, 47, 46, 40, 39.342, 38.17, 38.17, 37.488, 33.0]",425.436
4880,"[48, 48, 47, 46, 40, 38.798, 38.798, 38.17, 37.488, 33.0]",425.428
4881,"[49, 48, 47, 46, 40, 39.384, 38.798, 38.17, 37.488, 33.0]",425.409
4882,"[49, 49, 47, 46, 40, 39.426, 39.426, 38.17, 37.488, 33.0]",425.374
4883,"[48, 48, 48, 46, 40, 38.852, 38.852, 38.852, 37.488, 33.0]",425.378
4884,"[49, 48, 48, 46, 40, 39.438, 38.852, 38.852, 37.488, 33.0]",425.359
4885,"[49, 49, 48, 46, 40, 39.48, 39.48, 38.852, 37.488, 33.0]",425.324
4886,"[49, 49, 49, 46, 40, 39.534, 39.534, 39.534, 37.488, 33.0]",425.264
4887,"[47, 47, 47, 47, 40, 38.236, 38.236, 38.236, 38.236, 33.0]",425.392
4888,"[48, 47, 47, 47, 40, 38.822, 38.236, 38.236, 38.236, 33.0]",425.382
4889,"[49, 47, 47, 47, 40, 39.408, 38.236, 38.236, 38.236, 33.0]",425.364
4890,"[48, 48, 47, 47, 40, 38.864, 38.864, 38.236, 38.236, 33.0]",425.356
4891,"[49, 48, 47, 47, 40, 39.45, 38.864, 38.236, 38.236, 33.0]",425.337
4892,"[49, 49, 47, 47, 40, 39.492, 39.492, 38.236, 38.236, 33.0]",425.302
4893,"[48, 48, 48, 47, 40, 38.918, 38.918, 38.918, 38.236, 33.0]",425.305
4894,"[49, 48, 48, 47, 40, 39.504, 38.918, 38.918, 38.236, 33.0]",425.287
4895,"[49, 49, 48, 47, 40, 39.546, 39.546, 38.918, 38.236, 33.0]",425.252
4896,"[49, 49, 49, 47, 40, 39.6, 39.6, 39.6, 38.236, 33.0]",425.192
4897,"[48, 48, 48, 48, 40, 38.984, 38.984, 38.984, 38.984, 33.0]",425.224
4898,"[49, 48, 48, 48, 40, 39.57, 38.984, 38.984, 38.984, 33.0]",425.205
4899,"[49, 49, 48, 48, 40, 39.612, 39.612, 38.984, 38.984, 33.0]",425.17
4900,"[49, 49, 49, 48, 40, 39.666, 39.666, 39.666, 38.984, 33.0]",425.111
4901,"[49, 49, 49, 49, 40, 39.732, 39.732, 39.732, 39.732, 33.0]",425.02
4902,"[41, 41, 41, 41, 41, 33.825, 33.825, 33.825, 33.825, 33.825]",425.43
4903,"[42, 41, 41, 41, 41, 34.411, 33.825, 33.825, 33.825, 33.825]",425.493
4904,"[43, 41, 41, 41, 41, 34.997, 33.825, 33.825, 33.825, 33.825]",425.541
4905,"[44, 41, 41, 41, 41, 35.583, 33.825, 33.825, 33.825, 33.825]",425.575
4906,"[45, 41, 41, 41, 41, 36.169, 33.825, 33.825, 33.825, 33.825]",425.597
4907,"[46, 41, 41, 41, 41, 36.755, 33.825, 33.825, 33.825, 33.825]",425.608
4908,"[47, 41, 41, 41, 41, 37.341, 33.825, 33.825, 33.825, 33.825]",425.608
4909,"[48, 41, 41, 41, 41, 37.927, 33.825, 33.825, 33.825, 33.825]",425.598
4910,"[49, 41, 41, 41, 41, 38.513, 33.825, 33.825, 33.825, 33.825]",425.579
4911,"[42, 42, 41, 41, 41, 34.453, 34.453, 33.825, 33.825, 33.825]",425.539
4912,"[43, 42, 41, 41, 41, 35.039, 34.453, 33.825, 33.825, 33.825]",425.587
4913,"[44, 42, 41, 41, 41, 35.625, 34.453, 33.825, 33.825, 33.825]",425.621
4914,"[45, 42, 41, 41, 41, 36.211, 34.453, 33.825, 33.825, 33.825]",425.643
4915,"[46, 42, 41, 41, 41, 36.797, 34.453, 33.825, 33.825, 33.825]",425.654
4916,"[47, 42, 41, 41, 41, 37.383, 34.453, 33.825, 33.825, 33.825]",425.654
4917,"[48, 42, 41, 41, 41, 37.969, 34.453, 33.825, 33.825, 33.825]",425.644
4918,"[49, 42, 41, 41, 41, 38.555, 34.453, 33.825, 33.825, 33.825]",425.625
4919,"[43, 43, 41, 41, 41, 35.081, 35.081, 33.825, 33.825, 33.825]",425.618
4920,"[44, 43, 41, 41, 41, 35.667, 35.081, 33.825, 33.825, 33.825]",425.652
4921,"[45, 43, 41, 41, 41, 36.253, 35.081, 33.825, 33.825, 33.825]",425.674
4922,"[46, 43, 41, 41, 41, 36.839, 35.081, 33.825, 33.825, 33.825]",425.685
4923,"[47, 43, 41, 41, 41, 37.425, 35.081, 33.825, 33.825, 33.825]",425.685
4924,"[48, 43, 41, 41, 41, 38.011, 35.081, 33.825, 33.825, 33.825]",425.675
4925,"[49, 43, 41, 41, 41, 38.597, 35.081, 33.825, 33.825, 33.825]",425.656
4926,"[44, 44, 41, 41, 41, 35.709, 35.709, 33.825, 33.825, 33.825]",425.67
4927,"[45, 44, 41, 41, 41, 36.295, 35.709, 33.825, 33.825, 33.825]",425.692
4928,"[46, 44, 41, 41, 41, 36.881, 35.709, 33.825, 33.825, 33.825]",425.702
4929,"[47, 44, 41, 41, 41, 37.467, 35.709, 33.825, 33.825, 33.825]",425.702
4930,"[48, 44, 41, 41, 41, 38.053, 35.709, 33.825, 33.825, 33.825]",425.692
4931,"[49, 44, 41, 41, 41, 38.639, 35.709, 33.825, 33.825, 33.825]",425.674
4932,"[45, 45, 41, 41, 41, 36.337, 36.337, 33.825, 33.825, 33.825]",425.697
4933,"[46, 45, 41, 41, 41, 36.923, 36.337, 33.825, 33.825, 33.825]",425.707
4934,"[47, 45, 41, 41, 41, 37.509, 36.337, 33.825, 33.825, 33.825]",425.707
4935,"[48, 45, 41, 41, 41, 38.095, 36.337, 33.825, 33.825, 33.825]",425.698
4936,"[49, 45, 41, 41, 41, 38.681, 36.337, 33.825, 33.825, 33.825]",425.679
4937,"[46, 46, 41, 41, 41, 36.965, 36.965, 33.825, 33.825, 33.825]",425.701
4938,"[47, 46, 41, 41, 41, 37.551, 36.965, 33.825, 33.825, 33.825]",425.701
4939,"[48, 46, 41, 41, 41, 38.137, 36.965, 33.825, 33.825, 33.825]",425.691
4940,"[49, 46, 41, 41, 41, 38.723, 36.965, 33.825, 33.825, 33.825]",425.673
4941,"[47, 47, 41, 41, 41, 37.593, 37.593, 33.825, 33.825, 33.825]",425.684
4942,"[48, 47, 41, 41, 41, 38.179, 37.593, 33.825, 33.825, 33.825]",425.674
4943,"[49, 47, 41, 41, 41, 38.765, 37.593, 33.825, 33.825, 33.825]",425.656
4944,"[48, 48, 41, 41, 41, 38.221, 38.221, 33.825, 33.825, 33.825]",425.648
4945,"[49, 48, 41, 41, 41, 38.807, 38.221, 33.825, 33.825, 33.825]",425.629
4946,"[49, 49, 41, 41, 41, 38.849, 38.849, 33.825, 33.825, 33.825]",425.594
4947,"[42, 42, 42, 41, 41, 34.507, 34.507, 34.507, 33.825, 33.825]",425.561
4948,"[43, 42, 42, 41, 41, 35.093, 34.507, 34.507, 33.825, 33.825]",425.609
4949,"[44, 42, 42, 41, 41, 35.679, 34.507, 34.507, 33.825, 33.825]",425.643
4950,"[45, 42, 42, 41, 41, 36.265, 34.507, 34.507, 33.825, 33.825]",425.665
4951,"[46, 42, 42, 41, 41, 36.851, 34.507, 34.507, 33.825, 33.825]",425.676
4952,"[47, 42, 42, 41, 41, 37.437, 34.507, 34.507, 33.825, 33.825]",425.676
4953,"[48, 42, 42, 41, 41, 38.023, 34.507, 34.507, 33.825, 33.825]",425.666
4954,"[49, 42, 42, 41, 41, 38.609, 34.507, 34.507, 33.825, 33.825]",425.647
4955,"[43, 43, 42, 41, 41, 35.135, 35.135, 34.507, 33.825, 33.825]",425.64
4956,"[44, 43, 42, 41, 41, 35.721, 35.135, 34.507, 33.825, 33.825]",425.674
4957,"[45, 43, 42, 41, 41, 36.307, 35.135, 34.507, 33.825, 33.825]",425.696
4958,"[46, 43, 42, 41, 41, 36.893, 35.135, 34.507, 33.825, 33.825]",425.707
4959,"[47, 43, 42, 41, 41, 37.479, 35.135, 34.507, 33.825, 33.825]",425.707
4960,"[48, 43, 42, 41, 41, 38.065, 35.135, 34.507, 33.825, 33.825]",425.697
4961,"[49, 43, 42, 41, 41, 38.651, 35.135, 34.507, 33.825, 33.825]",425.678
4962,"[44, 44, 42, 41, 41, 35.763, 35.763, 34.507, 33.825, 33.825]",425.692
4963,"[45, 44, 42, 41, 41, 36.349, 35.763, 34.507, 33.825, 33.825]",425.714
4964,"[46, 44, 42, 41, 41, 36.935, 35.763, 34.507, 33.825, 33.825]",425.724
4965,"[47, 44, 42, 41, 41, 37.521, 35.763, 34.507, 33.825, 33.825]",425.724
4966,"[48, 44, 42, 41, 41, 38.107, 35.763, 34.507, 33.825, 33.825]",425.714
4967,"[49, 44, 42, 41, 41, 38.693, 35.763, 34.507, 33.825, 33.825]",425.696
4968,"[45, 45, 42, 41, 41, 36.391, 36.391, 34.507, 33.825, 33.825]",425.719
4969,"[46, 45, 42, 41, 41, 36.977, 36.391, 34.507, 33.825, 33.825]",425.729
4970,"[47, 45, 42, 41, 41, 37.563, 36.391, 34.507, 33.825, 33.825]",425.729
4971,"[48, 45, 42, 41, 41, 38.149, 36.391, 34.507, 33.825, 33.825]",425.72
4972,"[49, 45, 42, 41, 41, 38.735, 36.391, 34.507, 33.825, 33.825]",425.701
4973,"[46, 46, 42, 41, 41, 37.019, 37.019, 34.507, 33.825, 33.825]",425.723
4974,"[47, 46, 42, 41, 41, 37.605, 37.019, 34.507, 33.825, 33.825]",425.723
4975,"[48, 46, 42, 41, 41, 38.191, 37.019, 34.507, 33.825, 33.825]",425.713
4976,"[49, 46, 42, 41, 41, 38.777, 37.019, 34.507, 33.825, 33.825]",425.695
4977,"[47, 47, 42, 41, 41, 37.647, 37.647, 34.507, 33.825, 33.825]",425.706
4978,"[48, 47, 42, 41, 41, 38.233, 37.647, 34.507, 33.825, 33.825]",425.696
4979,"[49, 47, 42, 41, 41, 38.819, 37.647, 34.507, 33.825, 33.825]",425.678
4980,"[48, 48, 42, 41, 41, 38.275, 38.275, 34.507, 33.825, 33.825]",425.67
4981,"[49, 48, 42, 41, 41, 38.861, 38.275, 34.507, 33.825, 33.825]",425.651
4982,"[49, 49, 42, 41, 41, 38.903, 38.903, 34.507, 33.825, 33.825]",425.616
4983,"[43, 43, 43, 41, 41, 35.189, 35.189, 35.189, 33.825, 33.825]",425.647
4984,"[44, 43, 43, 41, 41, 35.775, 35.189, 35.189, 33.825, 33.825]",425.682
4985,"[45, 43, 43, 41, 41, 36.361, 35.189, 35.189, 33.825, 33.825]",425.703
4986,"[46, 43, 43, 41, 41, 36.947, 35.189, 35.189, 33.825, 33.825]",425.714
4987,"[47, 43, 43, 41, 41, 37.533, 35.189, 35.189, 33.825, 33.825]",425.714
4988,"[48, 43, 43, 41, 41, 38.119, 35.189, 35.189, 33.825, 33.825]",425.704
4989,"[49, 43, 43, 41, 41, 38.705, 35.189, 35.189, 33.825, 33.825]",425.686
4990,"[44, 44, 43, 41, 41, 35.817, 35.817, 35.189, 33.825, 33.825]",425.699
4991,"[45, 44, 43, 41, 41, 36.403, 35.817, 35.189, 33.825, 33.825]",425.721
4992,"[46, 44, 43, 41, 41, 36.989, 35.817, 35.189, 33.825, 33.825]",425.731
4993,"[47, 44, 43, 41, 41, 37.575, 35.817, 35.189, 33.825, 33.825]",425.731
4994,"[48, 44, 43, 41, 41, 38.161, 35.817, 35.189, 33.825, 33.825]",425.722
4995,"[49, 44, 43, 41, 41, 38.747, 35.817, 35.189, 33.825, 33.825]",425.703
4996,"[45, 45, 43, 41, 41, 36.445, 36.445, 35.189, 33.825, 33.825]",425.726
4997,"[46, 45, 43, 41, 41, 37.031, 36.445, 35.189, 33.825, 33.825]",425.736
4998,"[47, 45, 43, 41, 41, 37.617, 36.445, 35.189, 33.825, 33.825]",425.736
4999,"[48, 45, 43, 41, 41, 38.203, 36.445, 35.189, 33.825, 33.825]",425.727
5000,"[49, 45, 43, 41, 41, 38.789, 36.445, 35.189, 33.825, 33.825]",425.708
5001,"[46, 46, 43, 41, 41, 37.073, 37.073, 35.189, 33.825, 33.825]",425.73
5002,"[47, 46, 43, 41, 41, 37.659, 37.073, 35.189, 33.825, 33.825]",425.73
5003,"[48, 46, 43, 41, 41, 38.245, 37.073, 35.189, 33.825, 33.825]",425.72
5004,"[49, 46, 43, 41, 41, 38.831, 37.073, 35.189, 33.825, 33.825]",425.702
5005,"[47, 47, 43, 41, 41, 37.701, 37.701, 35.189, 33.825, 33.825]",425.713
5006,"[48, 47, 43, 41, 41, 38.287, 37.701, 35.189, 33.825, 33.825]",425.703
5007,"[49, 47, 43, 41, 41, 38.873, 37.701, 35.189, 33.825, 33.825]",425.685
5008,"[48, 48, 43, 41, 41, 38.329, 38.329, 35.189, 33.825, 33.825]",425.677
5009,"[49, 48, 43, 41, 41, 38.915, 38.329, 35.189, 33.825, 33.825]",425.658
5010,"[49, 49, 43, 41, 41, 38.957, 38.957, 35.189, 33.825, 33.825]",425.623
5011,"[44, 44, 44, 41, 41, 35.871, 35.871, 35.871, 33.825, 33.825]",425.693
5012,"[45, 44, 44, 41, 41, 36.457, 35.871, 35.871, 33.825, 33.825]",425.714
5013,"[46, 44, 44, 41, 41, 37.043, 35.871, 35.871, 33.825, 33.825]",425.725
5014,"[47, 44, 44, 41, 41, 37.629, 35.871, 35.871, 33.825, 33.825]",425.725
5015,"[48, 44, 44, 41, 41, 38.215, 35.871, 35.871, 33.825, 33.825]",425.715
5016,"[49, 44, 44, 41, 41, 38.801, 35.871, 35.871, 33.825, 33.825]",425.697
5017,"[45, 45, 44, 41, 41, 36.499, 36.499, 35.871, 33.825, 33.825]",425.72
5018,"[46, 45, 44, 41, 41, 37.085, 36.499, 35.871, 33.825, 33.825]",425.73
5019,"[47, 45, 44, 41, 41, 37.671, 36.499, 35.871, 33.825, 33.825]",425.73
5020,"[48, 45, 44, 41, 41, 38.257, 36.499, 35.871, 33.825, 33.825]",425.72
5021,"[49, 45, 44, 41, 41, 38.843, 36.499, 35.871, 33.825, 33.825]",425.702
5022,"[46, 46, 44, 41, 41, 37.127, 37.127, 35.871, 33.825, 33.825]",425.724
5023,"[47, 46, 44, 41, 41, 37.713, 37.127, 35.871, 33.825, 33.825]",425.724
5024,"[48, 46, 44, 41, 41, 38.299, 37.127, 35.871, 33.825, 33.825]",425.714
5025,"[49, 46, 44, 41, 41, 38.885, 37.127, 35.871, 33.825, 33.825]",425.695
5026,"[47, 47, 44, 41, 41, 37.755, 37.755, 35.871, 33.825, 33.825]",425.707
5027,"[48, 47, 44, 41, 41, 38.341, 37.755, 35.871, 33.825, 33.825]",425.697
5028,"[49, 47, 44, 41, 41, 38.927, 37.755, 35.871, 33.825, 33.825]",425.678
5029,"[48, 48, 44, 41, 41, 38.383, 38.383, 35.871, 33.825, 33.825]",425.67
5030,"[49, 48, 44, 41, 41, 38.969, 38.383, 35.871, 33.825, 33.825]",425.652
5031,"[49, 49, 44, 41, 41, 39.011, 39.011, 35.871, 33.825, 33.825]",425.617
5032,"[45, 45, 45, 41, 41, 36.553, 36.553, 36.553, 33.825, 33.825]",425.701
5033,"[46, 45, 45, 41, 41, 37.139, 36.553, 36.553, 33.825, 33.825]",425.711
5034,"[47, 45, 45, 41, 41, 37.725, 36.553, 36.553, 33.825, 33.825]",425.711
5035,"[48, 45, 45, 41, 41, 38.311, 36.553, 36.553, 33.825, 33.825]",425.701
5036,"[49, 45, 45, 41, 41, 38.897, 36.553, 36.553, 33.825, 33.825]",425.683
5037,"[46, 46, 45, 41, 41, 37.181, 37.181, 36.553, 33.825, 33.825]",425.705
5038,"[47, 46, 45, 41, 41, 37.767, 37.181, 36.553, 33.825, 33.825]",425.705
5039,"[48, 46, 45, 41, 41, 38.353, 37.181, 36.553, 33.825, 33.825]",425.695
5040,"[49, 46, 45, 41, 41, 38.939, 37.181, 36.553, 33.825, 33.825]",425.676
5041,"[47, 47, 45, 41, 41, 37.809, 37.809, 36.553, 33.825, 33.825]",425.688
5042,"[48, 47, 45, 41, 41, 38.395, 37.809, 36.553, 33.825, 33.825]",425.678
5043,"[49, 47, 45, 41, 41, 38.981, 37.809, 36.553, 33.825, 33.825]",425.659
5044,"[48, 48, 45, 41, 41, 38.437, 38.437, 36.553, 33.825, 33.825]",425.652
5045,"[49, 48, 45, 41, 41, 39.023, 38.437, 36.553, 33.825, 33.825]",425.633
5046,"[49, 49, 45, 41, 41, 39.065, 39.065, 36.553, 33.825, 33.825]",425.598
5047,"[46, 46, 46, 41, 41, 37.235, 37.235, 37.235, 33.825, 33.825]",425.674
5048,"[47, 46, 46, 41, 41, 37.821, 37.235, 37.235, 33.825, 33.825]",425.674
5049,"[48, 46, 46, 41, 41, 38.407, 37.235, 37.235, 33.825, 33.825]",425.664
5050,"[49, 46, 46, 41, 41, 38.993, 37.235, 37.235, 33.825, 33.825]",425.646
5051,"[47, 47, 46, 41, 41, 37.863, 37.863, 37.235, 33.825, 33.825]",425.657
5052,"[48, 47, 46, 41, 41, 38.449, 37.863, 37.235, 33.825, 33.825]",425.648
5053,"[49, 47, 46, 41, 41, 39.035, 37.863, 37.235, 33.825, 33.825]",425.629
5054,"[48, 48, 46, 41, 41, 38.491, 38.491, 37.235, 33.825, 33.825]",425.621
5055,"[49, 48, 46, 41, 41, 39.077, 38.491, 37.235, 33.825, 33.825]",425.603
5056,"[49, 49, 46, 41, 41, 39.119, 39.119, 37.235, 33.825, 33.825]",425.567
5057,"[47, 47, 47, 41, 41, 37.917, 37.917, 37.917, 33.825, 33.825]",425.616
5058,"[48, 47, 47, 41, 41, 38.503, 37.917, 37.917, 33.825, 33.825]",425.607
5059,"[49, 47, 47, 41, 41, 39.089, 37.917, 37.917, 33.825, 33.825]",425.588
5060,"[48, 48, 47, 41, 41, 38.545, 38.545, 37.917, 33.825, 33.825]",425.58
5061,"[49, 48, 47, 41, 41, 39.131, 38.545, 37.917, 33.825, 33.825]",425.562
5062,"[49, 49, 47, 41, 41, 39.173, 39.173, 37.917, 33.825, 33.825]",425.526
5063,"[48, 48, 48, 41, 41, 38.599, 38.599, 38.599, 33.825, 33.825]",425.53
5064,"[49, 48, 48, 41, 41, 39.185, 38.599, 38.599, 33.825, 33.825]",425.511
5065,"[49, 49, 48, 41, 41, 39.227, 39.227, 38.599, 33.825, 33.825]",425.476
5066,"[49, 49, 49, 41, 41, 39.281, 39.281, 39.281, 33.825, 33.825]",425.417
5067,"[42, 42, 42, 42, 41, 34.573, 34.573, 34.573, 34.573, 33.825]",425.552
5068,"[43, 42, 42, 42, 41, 35.159, 34.573, 34.573, 34.573, 33.825]",425.6
5069,"[44, 42, 42, 42, 41, 35.745, 34.573, 34.573, 34.573, 33.825]",425.634
5070,"[45, 42, 42, 42, 41, 36.331, 34.573, 34.573, 34.573, 33.825]",425.656
5071,"[46, 42, 42, 42, 41, 36.917, 34.573, 34.573, 34.573, 33.825]",425.666
5072,"[47, 42, 42, 42, 41, 37.503, 34.573, 34.573, 34.573, 33.825]",425.666
5073,"[48, 42, 42, 42, 41, 38.089, 34.573, 34.573, 34.573, 33.825]",425.657
5074,"[49, 42, 42, 42, 41, 38.675, 34.573, 34.573, 34.573, 33.825]",425.638
5075,"[43, 43, 42, 42, 41, 35.201, 35.201, 34.573, 34.573, 33.825]",425.631
5076,"[44, 43, 42, 42, 41, 35.787, 35.201, 34.573, 34.573, 33.825]",425.665
5077,"[45, 43, 42, 42, 41, 36.373, 35.201, 34.573, 34.573, 33.825]",425.687
5078,"[46, 43, 42, 42, 41, 36.959, 35.201, 34.573, 34.573, 33.825]",425.697
5079,"[47, 43, 42, 42, 41, 37.545, 35.201, 34.573, 34.573, 33.825]",425.697
5080,"[48, 43, 42, 42, 41, 38.131, 35.201, 34.573, 34.573, 33.825]",425.688
5081,"[49, 43, 42, 42, 41, 38.717, 35.201, 34.573, 34.573, 33.825]",425.669
5082,"[44, 44, 42, 42, 41, 35.829, 35.829, 34.573, 34.573, 33.825]",425.683
5083,"[45, 44, 42, 42, 41, 36.415, 35.829, 34.573, 34.573, 33.825]",425.705
5084,"[46, 44, 42, 42, 41, 37.001, 35.829, 34.573, 34.573, 33.825]",425.715
5085,"[47, 44, 42, 42, 41, 37.587, 35.829, 34.573, 34.573, 33.825]",425.715
5086,"[48, 44, 42, 42, 41, 38.173, 35.829, 34.573, 34.573, 33.825]",425.705
5087,"[49, 44, 42, 42, 41, 38.759, 35.829, 34.573, 34.573, 33.825]",425.687
5088,"[45, 45, 42, 42, 41, 36.457, 36.457, 34.573, 34.573, 33.825]",425.71
5089,"[46, 45, 42, 42, 41, 37.043, 36.457, 34.573, 34.573, 33.825]",425.72
5090,"[47, 45, 42, 42, 41, 37.629, 36.457, 34.573, 34.573, 33.825]",425.72
5091,"[48, 45, 42, 42, 41, 38.215, 36.457, 34.573, 34.573, 33.825]",425.71
5092,"[49, 45, 42, 42, 41, 38.801, 36.457, 34.573, 34.573, 33.825]",425.692
5093,"[46, 46, 42, 42, 41, 37.085, 37.085, 34.573, 34.573, 33.825]",425.714
5094,"[47, 46, 42, 42, 41, 37.671, 37.085, 34.573, 34.573, 33.825]",425.714
5095,"[48, 46, 42, 42, 41, 38.257, 37.085, 34.573, 34.573, 33.825]",425.704
5096,"[49, 46, 42, 42, 41, 38.843, 37.085, 34.573, 34.573, 33.825]",425.685
5097,"[47, 47, 42, 42, 41, 37.713, 37.713, 34.573, 34.573, 33.825]",425.697
5098,"[48, 47, 42, 42, 41, 38.299, 37.713, 34.573, 34.573, 33.825]",425.687
5099,"[49, 47, 42, 42, 41, 38.885, 37.713, 34.573, 34.573, 33.825]",425.669
5100,"[48, 48, 42, 42, 41, 38.341, 38.341, 34.573, 34.573, 33.825]",425.661
5101,"[49, 48, 42, 42, 41, 38.927, 38.341, 34.573, 34.573, 33.825]",425.642
5102,"[49, 49, 42, 42, 41, 38.969, 38.969, 34.573, 34.573, 33.825]",425.607
5103,"[43, 43, 43, 42, 41, 35.255, 35.255, 35.255, 34.573, 33.825]",425.638
5104,"[44, 43, 43, 42, 41, 35.841, 35.255, 35.255, 34.573, 33.825]",425.672
5105,"[45, 43, 43, 42, 41, 36.427, 35.255, 35.255, 34.573, 33.825]",425.694
5106,"[46, 43, 43, 42, 41, 37.013, 35.255, 35.255, 34.573, 33.825]",425.705
5107,"[47, 43, 43, 42, 41, 37.599, 35.255, 35.255, 34.573, 33.825]",425.705
5108,"[48, 43, 43, 42, 41, 38.185, 35.255, 35.255, 34.573, 33.825]",425.695
5109,"[49, 43, 43, 42, 41, 38.771, 35.255, 35.255, 34.573, 33.825]",425.676
5110,"[44, 44, 43, 42, 41, 35.883, 35.883, 35.255, 34.573, 33.825]",425.69
5111,"[45, 44, 43, 42, 41, 36.469, 35.883, 35.255, 34.573, 33.825]",425.712
5112,"[46, 44, 43, 42, 41, 37.055, 35.883, 35.255, 34.573, 33.825]",425.722
5113,"[47, 44, 43, 42, 41, 37.641, 35.883, 35.255, 34.573, 33.825]",425.722
5114,"[48, 44, 43, 42, 41, 38.227, 35.883, 35.255, 34.573, 33.825]",425.712
5115,"[49, 44, 43, 42, 41, 38.813, 35.883, 35.255, 34.573, 33.825]",425.694
5116,"[45, 45, 43, 42, 41, 36.511, 36.511, 35.255, 34.573, 33.825]",425.717
5117,"[46, 45, 43, 42, 41, 37.097, 36.511, 35.255, 34.573, 33.825]",425.727
5118,"[47, 45, 43, 42, 41, 37.683, 36.511, 35.255, 34.573, 33.825]",425.727
5119,"[48, 45, 43, 42, 41, 38.269, 36.511, 35.255, 34.573, 33.825]",425.717
5120,"[49, 45, 43, 42, 41, 38.855, 36.511, 35.255, 34.573, 33.825]",425.699
5121,"[46, 46, 43, 42, 41, 37.139, 37.139, 35.255, 34.573, 33.825]",425.721
5122,"[47, 46, 43, 42, 41, 37.725, 37.139, 35.255, 34.573, 33.825]",425.721
5123,"[48, 46, 43, 42, 41, 38.311, 37.139, 35.255, 34.573, 33.825]",425.711
5124,"[49, 46, 43, 42, 41, 38.897, 37.139, 35.255, 34.573, 33.825]",425.693
5125,"[47, 47, 43, 42, 41, 37.767, 37.767, 35.255, 34.573, 33.825]",425.704
5126,"[48, 47, 43, 42, 41, 38.353, 37.767, 35.255, 34.573, 33.825]",425.694
5127,"[49, 47, 43, 42, 41, 38.939, 37.767, 35.255, 34.573, 33.825]",425.676
5128,"[48, 48, 43, 42, 41, 38.395, 38.395, 35.255, 34.573, 33.825]",425.668
5129,"[49, 48, 43, 42, 41, 38.981, 38.395, 35.255, 34.573, 33.825]",425.649
5130,"[49, 49, 43, 42, 41, 39.023, 39.023, 35.255, 34.573, 33.825]",425.614
5131,"[44, 44, 44, 42, 41, 35.937, 35.937, 35.937, 34.573, 33.825]",425.683
5132,"[45, 44, 44, 42, 41, 36.523, 35.937, 35.937, 34.573, 33.825]",425.705
5133,"[46, 44, 44, 42, 41, 37.109, 35.937, 35.937, 34.573, 33.825]",425.716
5134,"[47, 44, 44, 42, 41, 37.695, 35.937, 35.937, 34.573, 33.825]",425.716
5135,"[48, 44, 44, 42, 41, 38.281, 35.937, 35.937, 34.573, 33.825]",425.706
5136,"[49, 44, 44, 42, 41, 38.867, 35.937, 35.937, 34.573, 33.825]",425.687
5137,"[45, 45, 44, 42, 41, 36.565, 36.565, 35.937, 34.573, 33.825]",425.71
5138,"[46, 45, 44, 42, 41, 37.151, 36.565, 35.937, 34.573, 33.825]",425.721
5139,"[47, 45, 44, 42, 41, 37.737, 36.565, 35.937, 34.573, 33.825]",425.721
5140,"[48, 45, 44, 42, 41, 38.323, 36.565, 35.937, 34.573, 33.825]",425.711
5141,"[49, 45, 44, 42, 41, 38.909, 36.565, 35.937, 34.573, 33.825]",425.692
5142,"[46, 46, 44, 42, 41, 37.193, 37.193, 35.937, 34.573, 33.825]",425.714
5143,"[47, 46, 44, 42, 41, 37.779, 37.193, 35.937, 34.573, 33.825]",425.714
5144,"[48, 46, 44, 42, 41, 38.365, 37.193, 35.937, 34.573, 33.825]",425.705
5145,"[49, 46, 44, 42, 41, 38.951, 37.193, 35.937, 34.573, 33.825]",425.686
5146,"[47, 47, 44, 42, 41, 37.821, 37.821, 35.937, 34.573, 33.825]",425.697
5147,"[48, 47, 44, 42, 41, 38.407, 37.821, 35.937, 34.573, 33.825]",425.688
5148,"[49, 47, 44, 42, 41, 38.993, 37.821, 35.937, 34.573, 33.825]",425.669
5149,"[48, 48, 44, 42, 41, 38.449, 38.449, 35.937, 34.573, 33.825]",425.661
5150,"[49, 48, 44, 42, 41, 39.035, 38.449, 35.937, 34.573, 33.825]",425.643
5151,"[49, 49, 44, 42, 41, 39.077, 39.077, 35.937, 34.573, 33.825]",425.607
5152,"[45, 45, 45, 42, 41, 36.619, 36.619, 36.619, 34.573, 33.825]",425.691
5153,"[46, 45, 45, 42, 41, 37.205, 36.619, 36.619, 34.573, 33.825]",425.702
5154,"[47, 45, 45, 42, 41, 37.791, 36.619, 36.619, 34.573, 33.825]",425.702
5155,"[48, 45, 45, 42, 41, 38.377, 36.619, 36.619, 34.573, 33.825]",425.692
5156,"[49, 45, 45, 42, 41, 38.963, 36.619, 36.619, 34.573, 33.825]",425.674
5157,"[46, 46, 45, 42, 41, 37.247, 37.247, 36.619, 34.573, 33.825]",425.695
5158,"[47, 46, 45, 42, 41, 37.833, 37.247, 36.619, 34.573, 33.825]",425.695
5159,"[48, 46, 45, 42, 41, 38.419, 37.247, 36.619, 34.573, 33.825]",425.686
5160,"[49, 46, 45, 42, 41, 39.005, 37.247, 36.619, 34.573, 33.825]",425.667
